PM2.5,PM10,NO2,SO2,CO,OZONE,NH3,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,boundary_layer_height,aod550,aerosol_index,cloud_fraction,angstrom_exponent,latitude,longitude,hour,day_of_week,month,is_weekend,AQI,city,timestamp
48.0,86.0,20.0,9.0,27.0,44.0,3.0,15.897054721067391,84.46832307670616,3.6500829236008423,171.84614332406449,1000.1283643141575,0.0,-139.71181851129958,0.12734472665112892,0.2980301632448494,0.15903228168709843,1.3237370675354512,23.55519,74.44001,22,2,10,0,80.0,Banswara,2025-10-29 22:00:00
47.4,43.0,19.0,15.0,53.0,27.0,11.0,12.704334393718241,74.6979016425929,3.3613874959342027,347.0503849795849,1015.5373966149457,0.0,46.76931717654286,0.11034072181896913,0.31979707359322185,0.29330159766348307,1.1116282681241187,19.8389439,75.244448,22,2,10,0,0.0,Aurangabad,2025-10-29 22:00:00
231.2,172.2,62.6,9.2,74.0,62.0,11.8,14.392908973337711,82.3632884798105,0.6436778143111317,277.9747299417017,1026.5557293571035,0.17680276887087132,-117.9459664507785,0.1756088388679488,0.39551437301224046,0.21372082731601608,1.6885877239794467,28.5447608,77.3231257,22,2,10,0,0.0,Noida,2025-10-29 22:00:00
40.8,61.4,11.0,22.0,16.0,17.0,1.0,13.459757187790855,84.56245954376807,2.116854695689806,53.40355234635199,1013.0929175253091,0.0,13.934259362125978,0.06052983539823265,0.34889817530284584,0.21170308635447366,1.6680713647871102,22.969611,72.6435,22,2,10,0,0.0,Vatva,2025-10-29 22:00:00
51.0,83.0,19.0,12.0,56.0,55.0,11.0,15.281290131832048,77.52562685801652,4.30937752099993,258.9797360069353,1012.206115755943,0.0,-30.046594872070823,0.05,0.17213912627649908,0.6017133198271047,1.7115921427677585,26.6879226,88.4152495,22,2,10,0,85.0,Siliguri,2025-10-29 22:00:00
58.0,53.0,28.0,10.0,19.0,3.0,5.0,13.39282039150391,85.89051054614923,3.709856436860317,346.903191752131,1012.2717108734313,0.0,-84.67937180684095,0.07717245120832064,0.19274056472192588,0.14081866243857386,1.30762302755881,26.987634,94.636574,22,2,10,0,96.66666666666666,Sivasagar,2025-10-29 22:00:00
92.0,106.0,16.0,6.0,30.0,38.0,4.0,14.092505121248436,92.01515307098019,1.4995030130916378,11.94816764247344,1006.2225502947515,0.0,51.390784965891044,0.05,0.13934265668574933,0.5644928938596597,1.7271895691887644,23.264759,77.381568,22,2,10,0,206.66666666666666,Bhopal,2025-10-29 22:00:00
331.0,222.0,63.0,25.0,78.0,79.0,1.0,10.530032618424073,86.43636099549833,3.109976950782606,124.68455797174605,1025.7012554657572,0.0,-81.84742170423958,0.08876234915983296,0.2851179676223635,0.11924915523379107,1.6596119746704685,28.695381,77.181665,22,2,10,0,462.3076923076923,Delhi,2025-10-29 22:00:00
353.0,294.0,69.0,9.0,66.0,80.0,11.0,15.1251914818907,88.96627072635093,3.294781754552205,286.7534247514235,1020.0900375758852,0.0,-67.63923020592742,0.09590790260848105,0.1271459358125963,0.23098518873980792,1.727995022900102,28.699793,77.165453,22,2,10,0,479.2307692307692,Delhi,2025-10-29 22:00:00
25.0,33.0,7.0,8.0,18.0,13.0,4.0,14.253295521824446,89.40561014059689,4.022009254778413,265.6502616074491,1005.3671389582141,0.0,3.793783544759748,0.08331459287723228,0.363916561744674,0.28368170398054554,1.6690782766556145,20.0073285,73.7762427,22,2,10,0,41.666666666666664,Nashik,2025-10-29 22:00:00
76.0,66.0,30.0,5.0,36.0,52.0,3.0,13.50040964459317,78.28869459000725,0.9816248998425507,147.04400930705373,1009.1007629344056,0.9395765428614097,-94.57460606967857,0.14019215903559448,0.3516666655070646,0.08249169740096567,1.5684212079300837,26.786682,75.827928,22,2,10,0,153.33333333333334,Jaipur,2025-10-29 22:00:00
19.0,31.0,17.0,14.0,12.0,12.0,2.0,13.360742118112114,87.90467695333854,3.2796242546160697,240.09388108512505,1018.8865267938244,0.0,-8.392725487267994,0.0984710884752927,0.05484449617333875,0.36748501459503025,1.833350625708734,27.168897,78.37696,22,2,10,0,31.666666666666668,Firozabad,2025-10-29 22:00:00
339.0,255.0,50.0,27.0,62.0,13.0,9.0,16.970794020624293,81.99175677032383,2.1672007099602024,98.50559986139972,1031.8115706944059,0.0,-144.80139004162484,0.11686541449252577,0.35141133464338603,0.3733895123987104,1.4432544991093446,28.5504249,77.2159377,22,2,10,0,468.46153846153845,Delhi,2025-10-29 22:00:00
